sales_date,product,sales_quantity,price_per_item,total
2014-06-16,Ayam Goreng,1,7000,7000
2014-06-17,Ayam Goreng,1,7000,7000
2014-06-17,Ayam Goreng,1,7000,7000
2014-06-17,Ayam Goreng,1,7000,7000
2014-06-17,Ayam Goreng,1,7000,7000
2014-06-17,Ayam Goreng,1,7000,7000
2014-06-18,Ayam Goreng,1,7000,7000
2014-06-18,Ayam Goreng,1,7000,7000
2014-06-19,Ayam Goreng,1,7000,7000
2014-06-19,Ayam Goreng,1,7000,7000
2014-06-19,Ayam Goreng,1,7000,7000
2014-06-20,Ayam Goreng,1,7000,7000
2014-06-20,Ayam Goreng,1,7000,7000
2014-06-20,Ayam Goreng,1,7000,7000
2014-06-20,Ayam Goreng,4,7000,28000
2014-06-20,Ayam Goreng,1,7000,7000
2014-06-21,Ayam Goreng,3,7000,21000
2014-06-21,Ayam Goreng,1,7000,7000
2014-06-21,Ayam Goreng,1,7000,7000
2014-06-21,Ayam Goreng,1,7000,7000
2014-06-22,Ayam Goreng,1,7000,7000
2014-06-22,Ayam Goreng,2,7000,14000
2014-06-22,Ayam Goreng,1,7000,7000
2014-06-23,Ayam Goreng,2,7000,14000
2014-06-23,Ayam Goreng,1,7000,7000
2014-06-24,Ayam Goreng,2,7000,14000
2014-06-24,Ayam Goreng,1,7000,7000
2014-06-25,Ayam Goreng,2,7000,14000
2014-06-25,Ayam Goreng,1,7000,7000
2014-06-25,Ayam Goreng,2,7000,14000
2014-06-25,Ayam Goreng,1,7000,7000
2014-06-25,Ayam Goreng,1,7000,7000
2014-06-25,Ayam Goreng,1,7000,7000
2014-06-26,Ayam Goreng,3,7000,21000
2014-06-27,Ayam Goreng,2,7000,14000
2014-06-27,Ayam Goreng,1,7000,7000
2014-06-27,Ayam Goreng,1,7000,7000
2014-06-27,Ayam Goreng,1,7000,7000
2014-06-28,Ayam Goreng,1,7000,7000
2014-06-30,Ayam Goreng,1,7000,7000
2014-06-30,Ayam Goreng,1,7000,7000
2014-06-30,Ayam Goreng,1,7000,7000
2014-06-30,Ayam Goreng,1,7000,7000
2014-06-30,Ayam Goreng,1,7000,7000
2014-06-30,Ayam Goreng,1,7000,7000
2014-07-01,Ayam Goreng,1,7000,7000
2014-07-01,Ayam Goreng,1,7000,7000
2014-07-01,Ayam Goreng,1,7000,7000
2014-07-01,Ayam Goreng,1,7000,7000
2014-07-01,Ayam Goreng,1,7000,7000
2014-07-02,Ayam Goreng,1,7000,7000
2014-07-02,Ayam Goreng,1,7000,7000
2014-07-02,Ayam Goreng,1,7000,7000
2014-07-03,Ayam Goreng,1,7000,7000
2014-07-03,Ayam Goreng,1,7000,7000
2014-07-03,Ayam Goreng,1,7000,7000
2014-07-04,Ayam Goreng,1,7000,7000
2014-07-04,Ayam Goreng,1,7000,7000
2014-07-04,Ayam Goreng,1,7000,7000
2014-07-04,Ayam Goreng,1,7000,7000
2014-07-04,Ayam Goreng,1,7000,7000
2014-07-05,Ayam Goreng,1,7000,7000
2014-07-05,Ayam Goreng,1,7000,7000
2014-07-05,Ayam Goreng,1,7000,7000
2014-07-05,Ayam Goreng,1,7000,7000
2014-07-06,Ayam Goreng,4,7000,28000
2014-07-07,Ayam Goreng,1,7000,7000
2014-07-07,Ayam Goreng,1,7000,7000
2014-07-08,Ayam Goreng,1,7000,7000
2014-07-08,Ayam Goreng,1,7000,7000
2014-07-08,Ayam Goreng,1,7000,7000
2014-07-08,Ayam Goreng,1,7000,7000
2014-07-08,Ayam Goreng,1,7000,7000
2014-07-08,Ayam Goreng,1,7000,7000
2014-07-08,Ayam Goreng,1,7000,7000
2014-07-09,Ayam Goreng,1,7000,7000
2014-07-09,Ayam Goreng,1,7000,7000
2014-07-09,Ayam Goreng,1,7000,7000
2014-07-10,Ayam Goreng,1,7000,7000
2014-07-10,Ayam Goreng,1,7000,7000
2014-07-10,Ayam Goreng,1,7000,7000
2014-07-11,Ayam Goreng,2,7000,14000
2014-07-12,Ayam Goreng,4,7000,28000
2014-07-12,Ayam Goreng,1,7000,7000
2014-07-12,Ayam Goreng,1,7000,7000
2014-07-12,Ayam Goreng,2,7000,14000
2014-07-12,Ayam Goreng,1,7000,7000
2014-07-13,Ayam Goreng,1,7000,7000
2014-07-13,Ayam Goreng,1,7000,7000
2014-07-14,Ayam Goreng,2,7000,14000
2014-07-14,Ayam Goreng,1,7000,7000
2014-07-14,Ayam Goreng,1,7000,7000
2014-07-14,Ayam Goreng,1,7000,7000
2014-07-15,Ayam Goreng,1,7000,7000
2014-07-15,Ayam Goreng,1,7000,7000
2014-07-15,Ayam Goreng,1,7000,7000
2014-07-15,Ayam Goreng,1,7000,7000
2014-07-16,Ayam Goreng,1,7000,7000
2014-07-16,Ayam Goreng,3,7000,21000
2014-07-17,Ayam Goreng,1,7000,7000
2014-07-17,Ayam Goreng,1,7000,7000
2014-07-18,Ayam Goreng,2,7000,14000
2014-07-18,Ayam Goreng,1,7000,7000
2014-07-18,Ayam Goreng,1,7000,7000
2014-07-18,Ayam Goreng,1,7000,7000
2014-07-18,Ayam Goreng,2,7000,14000
2014-07-18,Ayam Goreng,1,7000,7000
2014-07-18,Ayam Goreng,1,7000,7000
2014-07-19,Ayam Goreng,2,7000,14000
2014-07-19,Ayam Goreng,1,7000,7000
2014-07-19,Ayam Goreng,1,7000,7000
2014-07-19,Ayam Goreng,1,7000,7000
2014-07-19,Ayam Goreng,1,7000,7000
2014-07-19,Ayam Goreng,2,7000,14000
2014-07-20,Ayam Goreng,2,7000,14000
2014-07-20,Ayam Goreng,1,7000,7000
2014-07-21,Ayam Goreng,2,7000,14000
2014-07-21,Ayam Goreng,1,7000,7000
2014-07-22,Ayam Goreng,1,7000,7000
2014-07-22,Ayam Goreng,1,7000,7000
2014-07-22,Ayam Goreng,1,7000,7000
2014-07-22,Ayam Goreng,1,7000,7000
2014-07-22,Ayam Goreng,1,7000,7000
2014-07-23,Ayam Goreng,1,7000,7000
2014-07-23,Ayam Goreng,1,7000,7000
2014-07-23,Ayam Goreng,2,7000,14000
2014-07-24,Ayam Goreng,1,7000,7000
2014-07-24,Ayam Goreng,1,7000,7000
2014-07-24,Ayam Goreng,1,7000,7000
2014-07-24,Ayam Goreng,1,7000,7000
2014-07-24,Ayam Goreng,2,7000,14000
2014-07-25,Ayam Goreng,1,7000,7000
2014-07-25,Ayam Goreng,1,7000,7000
2014-07-25,Ayam Goreng,1,7000,7000
2014-07-25,Ayam Goreng,1,7000,7000
2014-07-25,Ayam Goreng,1,7000,7000
2014-07-26,Ayam Goreng,1,7000,7000
2014-07-26,Ayam Goreng,2,7000,14000
2014-07-26,Ayam Goreng,1,7000,7000
2014-07-27,Ayam Goreng,1,7000,7000
2014-07-27,Ayam Goreng,1,7000,7000
2014-07-27,Ayam Goreng,1,7000,7000
2014-07-28,Ayam Goreng,1,7000,7000
2014-07-28,Ayam Goreng,1,7000,7000
2014-07-29,Ayam Goreng,1,7000,7000
2014-07-29,Ayam Goreng,1,7000,7000
2014-07-29,Ayam Goreng,1,7000,7000
2014-07-30,Ayam Goreng,1,7000,7000
2014-07-31,Ayam Goreng,1,7000,7000
2014-07-31,Ayam Goreng,1,7000,7000
2014-07-31,Ayam Goreng,1,7000,7000
2014-08-01,Ayam Goreng,1,7000,7000
2014-08-01,Ayam Goreng,1,7000,7000
2014-08-02,Ayam Goreng,1,7000,7000
2014-08-02,Ayam Goreng,1,7000,7000
2014-08-02,Ayam Goreng,1,7000,7000
2014-08-02,Ayam Goreng,1,7000,7000
2014-08-02,Ayam Goreng,1,7000,7000
2014-08-03,Ayam Goreng,2,7000,14000
2014-08-03,Ayam Goreng,1,7000,7000
2014-08-03,Ayam Goreng,2,7000,14000
2014-08-04,Ayam Goreng,1,7000,7000
2014-08-04,Ayam Goreng,2,7000,14000
2014-08-04,Ayam Goreng,1,7000,7000
2014-08-05,Ayam Goreng,1,7000,7000
2014-08-05,Ayam Goreng,1,7000,7000
2014-08-06,Ayam Goreng,1,7000,7000
2014-08-06,Ayam Goreng,1,7000,7000
2014-08-06,Ayam Goreng,2,7000,14000
2014-08-06,Ayam Goreng,2,7000,14000
2014-08-07,Ayam Goreng,2,7000,14000
2014-08-07,Ayam Goreng,1,7000,7000
2014-08-07,Ayam Goreng,1,7000,7000
2014-08-08,Ayam Goreng,1,7000,7000
2014-08-08,Ayam Goreng,1,7000,7000
2014-08-08,Ayam Goreng,2,7000,14000
2014-08-08,Ayam Goreng,1,7000,7000
2014-08-08,Ayam Goreng,1,7000,7000
2014-08-09,Ayam Goreng,2,7000,14000
2014-08-09,Ayam Goreng,1,7000,7000
2014-08-09,Ayam Goreng,1,7000,7000
2014-08-10,Ayam Goreng,1,7000,7000
2014-08-10,Ayam Goreng,2,7000,14000
2014-08-10,Ayam Goreng,1,7000,7000
2014-08-11,Ayam Goreng,2,7000,14000
2014-08-11,Ayam Goreng,1,7000,7000
2014-08-11,Ayam Goreng,1,7000,7000
2014-08-11,Ayam Goreng,1,7000,7000
2014-08-11,Ayam Goreng,1,7000,7000
2014-08-11,Ayam Goreng,1,7000,7000
2014-08-11,Ayam Goreng,1,7000,7000
2014-08-13,Ayam Goreng,1,7000,7000
2014-08-13,Ayam Goreng,1,7000,7000
2014-08-14,Ayam Goreng,1,7000,7000
2014-08-14,Ayam Goreng,2,7000,14000
2014-08-14,Ayam Goreng,1,7000,7000
2014-08-15,Ayam Goreng,2,7000,14000
2014-08-15,Ayam Goreng,2,7000,14000
2014-08-15,Ayam Goreng,1,7000,7000
2014-08-16,Ayam Goreng,1,7000,7000
2014-08-16,Ayam Goreng,1,7000,7000
2014-08-16,Ayam Goreng,2,7000,14000
2014-08-16,Ayam Goreng,1,7000,7000
2014-08-16,Ayam Goreng,2,7000,14000
2014-08-16,Ayam Goreng,1,7000,7000
2014-08-17,Ayam Goreng,1,7000,7000
2014-08-18,Ayam Goreng,1,7000,7000
2014-08-18,Ayam Goreng,1,7000,7000
2014-08-18,Ayam Goreng,1,7000,7000
2014-08-18,Ayam Goreng,1,7000,7000
2014-08-18,Ayam Goreng,1,7000,7000
2014-08-19,Ayam Goreng,2,7000,14000
2014-08-19,Ayam Goreng,1,7000,7000
2014-08-19,Ayam Goreng,2,7000,14000
2014-08-19,Ayam Goreng,1,7000,7000
2014-08-19,Ayam Goreng,1,7000,7000
2014-08-19,Ayam Goreng,2,7000,14000
2014-08-19,Ayam Goreng,3,7000,21000
2014-08-20,Ayam Goreng,1,7000,7000
2014-08-20,Ayam Goreng,1,7000,7000
2014-08-20,Ayam Goreng,1,7000,7000
2014-08-20,Ayam Goreng,3,7000,21000
2014-08-21,Ayam Goreng,1,7000,7000
2014-08-21,Ayam Goreng,1,7000,7000
2014-08-21,Ayam Goreng,1,7000,7000
2014-08-22,Ayam Goreng,2,7000,14000
2014-08-22,Ayam Goreng,2,7000,14000
2014-08-22,Ayam Goreng,1,7000,7000
2014-08-22,Ayam Goreng,1,7000,7000
2014-08-22,Ayam Goreng,1,7000,7000
2014-08-23,Ayam Goreng,1,7000,7000
2014-08-23,Ayam Goreng,1,7000,7000
2014-08-23,Ayam Goreng,1,7000,7000
2014-08-24,Ayam Goreng,1,7000,7000
2014-08-24,Ayam Goreng,1,7000,7000
2014-08-24,Ayam Goreng,1,7000,7000
2014-08-25,Ayam Goreng,1,7000,7000
2014-08-25,Ayam Goreng,1,7000,7000
2014-08-25,Ayam Goreng,2,7000,14000
2014-08-25,Ayam Goreng,1,7000,7000
2014-08-25,Ayam Goreng,1,7000,7000
2014-08-26,Ayam Goreng,2,7000,14000
2014-08-26,Ayam Goreng,1,7000,7000
2014-08-27,Ayam Goreng,3,7000,21000
2014-08-27,Ayam Goreng,1,7000,7000
2014-08-28,Ayam Goreng,1,7000,7000
2014-08-28,Ayam Goreng,1,7000,7000
2014-08-28,Ayam Goreng,1,7000,7000
2014-08-29,Ayam Goreng,2,7000,14000
2014-08-29,Ayam Goreng,1,7000,7000
2014-08-29,Ayam Goreng,1,7000,7000
2014-08-29,Ayam Goreng,1,7000,7000
2014-08-29,Ayam Goreng,1,7000,7000
2014-08-29,Ayam Goreng,1,7000,7000
2014-08-30,Ayam Goreng,1,7000,7000
2014-08-30,Ayam Goreng,2,7000,14000
2014-08-30,Ayam Goreng,2,7000,14000
2014-09-01,Ayam Goreng,1,7000,7000
2014-09-01,Ayam Goreng,1,7000,7000
2014-09-01,Ayam Goreng,1,7000,7000
2014-09-01,Ayam Goreng,1,7000,7000
2014-09-02,Ayam Goreng,1,7000,7000
2014-09-02,Ayam Goreng,1,7000,7000
2014-09-02,Ayam Goreng,1,7000,7000
2014-09-03,Ayam Goreng,1,7000,7000
2014-09-03,Ayam Goreng,1,7000,7000
2014-09-03,Ayam Goreng,1,7000,7000
2014-09-03,Ayam Goreng,1,7000,7000
2014-09-03,Ayam Goreng,1,7000,7000
2014-09-03,Ayam Goreng,1,7000,7000
2014-09-03,Ayam Goreng,1,7000,7000
2014-09-04,Ayam Goreng,1,7000,7000
2014-09-04,Ayam Goreng,1,7000,7000
2014-09-04,Ayam Goreng,1,7000,7000
2014-09-04,Ayam Goreng,1,7000,7000
2014-09-04,Ayam Goreng,1,7000,7000
2014-09-04,Ayam Goreng,1,7000,7000
2014-09-04,Ayam Goreng,1,7000,7000
2014-09-05,Ayam Goreng,1,7000,7000
2014-09-05,Ayam Goreng,3,7000,21000
2014-09-06,Ayam Goreng,1,7000,7000
2014-09-06,Ayam Goreng,1,7000,7000
2014-09-06,Ayam Goreng,1,7000,7000
2014-09-06,Ayam Goreng,1,7000,7000
2014-09-06,Ayam Goreng,1,7000,7000
2014-09-06,Ayam Goreng,1,7000,7000
2014-09-07,Ayam Goreng,1,7000,7000
2014-09-07,Ayam Goreng,1,7000,7000
2014-09-08,Ayam Goreng,1,7000,7000
2014-09-09,Ayam Goreng,1,7000,7000
2014-09-09,Ayam Goreng,1,7000,7000
2014-09-09,Ayam Goreng,1,7000,7000
2014-09-09,Ayam Goreng,1,7000,7000
2014-09-09,Ayam Goreng,1,7000,7000
2014-09-09,Ayam Goreng,1,7000,7000
2014-09-09,Ayam Goreng,1,7000,7000
2014-09-10,Ayam Goreng,1,7000,7000
2014-09-10,Ayam Goreng,1,7000,7000
2014-09-10,Ayam Goreng,1,7000,7000
2014-09-10,Ayam Goreng,1,7000,7000
2014-09-10,Ayam Goreng,1,7000,7000
2014-09-12,Ayam Goreng,1,7000,7000
2014-09-12,Ayam Goreng,1,7000,7000
2014-09-12,Ayam Goreng,1,7000,7000
2014-09-12,Ayam Goreng,1,7000,7000
2014-09-13,Ayam Goreng,1,7000,7000
2014-09-13,Ayam Goreng,1,7000,7000
2014-09-13,Ayam Goreng,1,7000,7000
2014-09-14,Ayam Goreng,1,7000,7000
2014-09-14,Ayam Goreng,1,7000,7000
2014-09-15,Ayam Goreng,1,7000,7000
2014-09-15,Ayam Goreng,1,7000,7000
2014-09-16,Ayam Goreng,1,7000,7000
2014-09-16,Ayam Goreng,1,7000,7000
2014-09-16,Ayam Goreng,2,7000,14000
2014-09-17,Ayam Goreng,1,7000,7000
2014-09-17,Ayam Goreng,1,7000,7000
2014-09-17,Ayam Goreng,1,7000,7000
2014-09-18,Ayam Goreng,1,7000,7000
2014-09-18,Ayam Goreng,1,7000,7000
2014-09-18,Ayam Goreng,1,7000,7000
2014-09-19,Ayam Goreng,1,7000,7000
2014-09-19,Ayam Goreng,1,7000,7000
2014-09-20,Ayam Goreng,1,7000,7000
2014-09-20,Ayam Goreng,1,7000,7000
2014-09-20,Ayam Goreng,1,7000,7000
2014-09-20,Ayam Goreng,1,7000,7000
2014-09-20,Ayam Goreng,1,7000,7000
2014-09-21,Ayam Goreng,1,7000,7000
2014-09-22,Ayam Goreng,1,7000,7000
2014-09-22,Ayam Goreng,1,7000,7000
2014-09-22,Ayam Goreng,1,7000,7000
2014-09-22,Ayam Goreng,1,7000,7000
2014-09-23,Ayam Goreng,1,7000,7000
2014-09-23,Ayam Goreng,1,7000,7000
2014-09-23,Ayam Goreng,1,7000,7000
2014-09-24,Ayam Goreng,2,7000,14000
2014-09-24,Ayam Goreng,1,7000,7000
2014-09-24,Ayam Goreng,1,7000,7000
2014-09-24,Ayam Goreng,1,7000,7000
2014-09-24,Ayam Goreng,1,7000,7000
2014-09-25,Ayam Goreng,1,7000,7000
2014-09-25,Ayam Goreng,1,7000,7000
2014-09-25,Ayam Goreng,1,7000,7000
2014-09-25,Ayam Goreng,1,7000,7000
2014-09-25,Ayam Goreng,2,7000,14000
2014-09-26,Ayam Goreng,1,7000,7000
2014-09-26,Ayam Goreng,2,7000,14000
2014-09-26,Ayam Goreng,1,7000,7000
2014-09-27,Ayam Goreng,1,7000,7000
2014-09-27,Ayam Goreng,1,7000,7000
2014-09-27,Ayam Goreng,1,7000,7000
2014-09-27,Ayam Goreng,1,7000,7000
2014-09-28,Ayam Goreng,1,7000,7000
2014-09-29,Ayam Goreng,1,7000,7000
2014-09-29,Ayam Goreng,1,7000,7000
2014-09-29,Ayam Goreng,1,7000,7000
2014-09-29,Ayam Goreng,2,7000,14000
2014-09-29,Ayam Goreng,1,7000,7000
2014-09-29,Ayam Goreng,1,7000,7000
2014-09-30,Ayam Goreng,1,7000,7000
2014-09-30,Ayam Goreng,1,7000,7000
2014-09-30,Ayam Goreng,2,7000,14000
2014-09-30,Ayam Goreng,1,7000,7000
2014-09-30,Ayam Goreng,5,7000,35000
2014-10-01,Ayam Goreng,1,7000,7000
2014-10-01,Ayam Goreng,1,7000,7000
2014-10-01,Ayam Goreng,1,7000,7000
2014-10-02,Ayam Goreng,1,7000,7000
2014-10-02,Ayam Goreng,1,7000,7000
2014-10-03,Ayam Goreng,1,7000,7000
2014-10-03,Ayam Goreng,1,7000,7000
2014-10-03,Ayam Goreng,1,7000,7000
2014-10-03,Ayam Goreng,1,7000,7000
2014-10-03,Ayam Goreng,1,7000,7000
2014-10-04,Ayam Goreng,1,7000,7000
2014-10-04,Ayam Goreng,1,7000,7000
2014-10-04,Ayam Goreng,1,7000,7000
2014-10-04,Ayam Goreng,1,7000,7000
2014-10-04,Ayam Goreng,1,7000,7000
2014-10-04,Ayam Goreng,1,7000,7000
2014-10-05,Ayam Goreng,1,7000,7000
2014-10-05,Ayam Goreng,1,7000,7000
2014-10-06,Ayam Goreng,1,7000,7000
2014-10-06,Ayam Goreng,2,7000,14000
2014-10-06,Ayam Goreng,2,7000,14000
2014-10-06,Ayam Goreng,1,7000,7000
2014-10-07,Ayam Goreng,1,7000,7000
2014-10-07,Ayam Goreng,1,7000,7000
2014-10-07,Ayam Goreng,1,7000,7000
2014-10-08,Ayam Goreng,1,7000,7000
2014-10-08,Ayam Goreng,1,7000,7000
2014-10-08,Ayam Goreng,1,7000,7000
2014-10-08,Ayam Goreng,1,7000,7000
2014-10-08,Ayam Goreng,1,7000,7000
2014-10-09,Ayam Goreng,1,7000,7000
2014-10-10,Ayam Goreng,1,7000,7000
2014-10-10,Ayam Goreng,1,7000,7000
2014-10-10,Ayam Goreng,1,7000,7000
2014-10-10,Ayam Goreng,1,7000,7000
2014-10-10,Ayam Goreng,1,7000,7000
2014-10-11,Ayam Goreng,1,7000,7000
2014-10-11,Ayam Goreng,1,7000,7000
2014-10-11,Ayam Goreng,2,7000,14000
2014-10-12,Ayam Goreng,2,7000,14000
2014-10-12,Ayam Goreng,1,7000,7000
2014-10-13,Ayam Goreng,1,7000,7000
2014-10-13,Ayam Goreng,1,7000,7000
2014-10-14,Ayam Goreng,1,7000,7000
2014-10-14,Ayam Goreng,1,7000,7000
2014-10-14,Ayam Goreng,1,7000,7000
2014-10-15,Ayam Goreng,1,7000,7000
2014-10-15,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,2,7000,14000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-16,Ayam Goreng,1,7000,7000
2014-10-17,Ayam Goreng,1,7000,7000
2014-10-17,Ayam Goreng,1,7000,7000
2014-10-17,Ayam Goreng,1,7000,7000
2014-10-18,Ayam Goreng,1,7000,7000
2014-10-18,Ayam Goreng,1,7000,7000
2014-10-18,Ayam Goreng,1,7000,7000
2014-10-18,Ayam Goreng,1,7000,7000
2014-10-19,Ayam Goreng,3,7000,21000
2014-10-19,Ayam Goreng,1,7000,7000
2014-10-20,Ayam Goreng,1,7000,7000
2014-10-20,Ayam Goreng,1,7000,7000
2014-10-20,Ayam Goreng,1,7000,7000
2014-10-20,Ayam Goreng,1,7000,7000
2014-10-21,Ayam Goreng,1,7000,7000
2014-10-21,Ayam Goreng,1,7000,7000
2014-10-21,Ayam Goreng,1,7000,7000
2014-10-22,Ayam Goreng,1,7000,7000
2014-10-22,Ayam Goreng,1,7000,7000
2014-10-22,Ayam Goreng,1,7000,7000
2014-10-22,Ayam Goreng,1,7000,7000
2014-10-23,Ayam Goreng,1,7000,7000
2014-10-23,Ayam Goreng,1,7000,7000
2014-10-24,Ayam Goreng,1,7000,7000
2014-10-24,Ayam Goreng,1,7000,7000
2014-10-24,Ayam Goreng,1,7000,7000
2014-10-24,Ayam Goreng,1,7000,7000
2014-10-24,Ayam Goreng,1,7000,7000
2014-10-25,Ayam Goreng,1,7000,7000
2014-10-25,Ayam Goreng,2,7000,14000
2014-10-26,Ayam Goreng,1,7000,7000
2014-10-26,Ayam Goreng,1,7000,7000
2014-10-26,Ayam Goreng,2,7000,14000
2014-10-27,Ayam Goreng,5,7000,35000
2014-10-27,Ayam Goreng,1,7000,7000
2014-10-27,Ayam Goreng,1,7000,7000
2014-10-27,Ayam Goreng,1,7000,7000
2014-10-27,Ayam Goreng,1,7000,7000
2014-10-28,Ayam Goreng,1,7000,7000
2014-10-28,Ayam Goreng,3,7000,21000
2014-10-29,Ayam Goreng,3,7000,21000
2014-10-29,Ayam Goreng,1,7000,7000
2014-10-29,Ayam Goreng,1,7000,7000
2014-10-31,Ayam Goreng,1,7000,7000
2014-10-31,Ayam Goreng,1,7000,7000
2014-11-01,Ayam Goreng,1,7000,7000
2014-11-01,Ayam Goreng,1,7000,7000
2014-11-01,Ayam Goreng,1,7000,7000
2014-11-02,Ayam Goreng,2,7000,14000
2014-11-02,Ayam Goreng,2,7000,14000
2014-11-03,Ayam Goreng,1,7000,7000
2014-11-03,Ayam Goreng,1,7000,7000
2014-11-03,Ayam Goreng,1,7000,7000
2014-11-03,Ayam Goreng,1,7000,7000
2014-11-03,Ayam Goreng,1,7000,7000
2014-11-03,Ayam Goreng,1,7000,7000
2014-11-03,Ayam Goreng,1,7000,7000
2014-11-04,Ayam Goreng,2,7000,14000
2014-11-04,Ayam Goreng,1,7000,7000
2014-11-04,Ayam Goreng,1,7000,7000
2014-11-04,Ayam Goreng,1,7000,7000
2014-11-04,Ayam Goreng,2,7000,14000
2014-11-06,Ayam Goreng,1,7000,7000
2014-11-06,Ayam Goreng,3,7000,21000
2014-11-06,Ayam Goreng,2,7000,14000
2014-11-07,Ayam Goreng,1,7000,7000
2014-11-07,Ayam Goreng,2,7000,14000
2014-11-07,Ayam Goreng,1,7000,7000
2014-11-07,Ayam Goreng,2,7000,14000
2014-11-08,Ayam Goreng,1,7000,7000
2014-11-08,Ayam Goreng,1,7000,7000
2014-11-08,Ayam Goreng,5,7000,35000
2014-11-08,Ayam Goreng,1,7000,7000
2014-11-08,Ayam Goreng,1,7000,7000
2014-11-08,Ayam Goreng,2,7000,14000
2014-11-08,Ayam Goreng,1,7000,7000
2014-11-09,Ayam Goreng,1,7000,7000
2014-11-09,Ayam Goreng,1,7000,7000
2014-11-09,Ayam Goreng,1,7000,7000
2014-11-09,Ayam Goreng,1,7000,7000
2014-11-10,Ayam Goreng,1,7000,7000
2014-11-11,Ayam Goreng,2,7000,14000
2014-11-11,Ayam Goreng,2,7000,14000
2014-11-11,Ayam Goreng,2,7000,14000
2014-11-11,Ayam Goreng,1,7000,7000
2014-11-11,Ayam Goreng,1,7000,7000
2014-11-12,Ayam Goreng,1,7000,7000
2014-11-12,Ayam Goreng,1,7000,7000
2014-11-12,Ayam Goreng,1,7000,7000
2014-11-13,Ayam Goreng,1,7000,7000
2014-11-13,Ayam Goreng,1,7000,7000
2014-11-13,Ayam Goreng,1,7000,7000
2014-11-13,Ayam Goreng,1,7000,7000
2014-11-13,Ayam Goreng,1,7000,7000
2014-11-13,Ayam Goreng,1,7000,7000
2014-11-13,Ayam Goreng,1,7000,7000
2014-11-13,Ayam Goreng,1,7000,7000
2014-11-14,Ayam Goreng,1,7000,7000
2014-11-14,Ayam Goreng,1,7000,7000
2014-11-14,Ayam Goreng,1,7000,7000
2014-11-14,Ayam Goreng,1,7000,7000
2014-11-14,Ayam Goreng,2,7000,14000
2014-11-15,Ayam Goreng,1,7000,7000
2014-11-15,Ayam Goreng,1,7000,7000
2014-11-15,Ayam Goreng,1,7000,7000
2014-11-15,Ayam Goreng,1,7000,7000
2014-11-15,Ayam Goreng,1,7000,7000
2014-11-16,Ayam Goreng,1,7000,7000
2014-11-16,Ayam Goreng,1,7000,7000
2014-11-17,Ayam Goreng,1,7000,7000
2014-11-17,Ayam Goreng,2,7000,14000
2014-11-17,Ayam Goreng,3,7000,21000
2014-11-17,Ayam Goreng,1,7000,7000
2014-11-17,Ayam Goreng,2,7000,14000
2014-11-18,Ayam Goreng,2,7000,14000
2014-11-18,Ayam Goreng,1,7000,7000
2014-11-18,Ayam Goreng,1,7000,7000
2014-11-19,Ayam Goreng,1,7000,7000
2014-11-19,Ayam Goreng,1,7000,7000
2014-11-20,Ayam Goreng,1,7000,7000
2014-11-20,Ayam Goreng,1,7000,7000
2014-11-20,Ayam Goreng,1,7000,7000
2014-11-20,Ayam Goreng,1,7000,7000
2014-11-21,Ayam Goreng,1,7000,7000
2014-11-21,Ayam Goreng,1,7000,7000
2014-11-22,Ayam Goreng,1,7000,7000
2014-11-22,Ayam Goreng,1,7000,7000
2014-11-22,Ayam Goreng,3,7000,21000
2014-11-22,Ayam Goreng,1,7000,7000
2014-11-23,Ayam Goreng,1,7000,7000
2014-11-23,Ayam Goreng,1,7000,7000
2014-11-23,Ayam Goreng,1,7000,7000
2014-11-23,Ayam Goreng,1,7000,7000
2014-11-24,Ayam Goreng,1,7000,7000
2014-11-24,Ayam Goreng,1,7000,7000
2014-11-24,Ayam Goreng,1,7000,7000
2014-11-24,Ayam Goreng,1,7000,7000
2014-11-25,Ayam Goreng,1,7000,7000
2014-11-25,Ayam Goreng,1,7000,7000
2014-11-25,Ayam Goreng,1,7000,7000
2014-11-25,Ayam Goreng,1,7000,7000
2014-11-25,Ayam Goreng,1,7000,7000
2014-11-25,Ayam Goreng,3,7000,21000
2014-11-26,Ayam Goreng,1,7000,7000
2014-11-26,Ayam Goreng,1,7000,7000
2014-11-26,Ayam Goreng,1,7000,7000
2014-11-27,Ayam Goreng,1,7000,7000
2014-11-27,Ayam Goreng,1,7000,7000
2014-11-27,Ayam Goreng,5,7000,35000
2014-11-28,Ayam Goreng,1,7000,7000
2014-11-28,Ayam Goreng,2,7000,14000
2014-11-28,Ayam Goreng,1,7000,7000
2014-11-28,Ayam Goreng,1,7000,7000
2014-11-29,Ayam Goreng,1,7000,7000
2014-11-29,Ayam Goreng,1,7000,7000
2014-11-29,Ayam Goreng,1,7000,7000
2014-11-30,Ayam Goreng,1,7000,7000
2014-11-30,Ayam Goreng,1,7000,7000
2014-11-30,Ayam Goreng,1,7000,7000
